INFO 2025-11-27 04:01:00,674 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-11-27 04:01:00,675 basehttp "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-11-27 04:01:12,614 basehttp "GET /admin/accounts/user/add/ HTTP/1.1" 200 14839
INFO 2025-11-27 04:01:12,746 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-11-27 04:01:12,802 basehttp "GET /static/admin/js/core.js HTTP/1.1" 200 5682
INFO 2025-11-27 04:01:12,823 basehttp "GET /static/admin/js/actions.js HTTP/1.1" 200 7872
INFO 2025-11-27 04:01:12,830 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 8943
INFO 2025-11-27 04:01:12,847 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:01:12,848 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 200 9047
INFO 2025-11-27 04:01:12,899 basehttp "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-11-27 04:01:12,946 basehttp "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2025-11-27 04:01:12,951 basehttp "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-11-27 04:01:12,994 basehttp "GET /static/admin/css/widgets.css HTTP/1.1" 200 11900
INFO 2025-11-27 04:01:13,042 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 292458
INFO 2025-11-27 04:01:13,078 basehttp "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 232381
INFO 2025-11-27 04:01:13,084 basehttp "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2025-11-27 04:02:54,423 basehttp "POST /admin/accounts/user/add/ HTTP/1.1" 200 15058
INFO 2025-11-27 04:02:54,507 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:03:49,166 signals Nouvel utilisateur créé : AGENT-2LJ7WOFD - Aissatou nanky
INFO 2025-11-27 04:03:49,404 signals Email de bienvenue envoyé à agent@gmail.com
INFO 2025-11-27 04:03:49,566 signals Groupes mis à jour pour l'utilisateur AGENT-2LJ7WOFD
WARNING 2025-11-27 04:03:49,888 signals Permission non trouvée: add_patient
WARNING 2025-11-27 04:03:49,891 signals Permission non trouvée: view_patient
INFO 2025-11-27 04:03:49,892 signals Permissions attribuées à l'utilisateur AGENT-2LJ7WOFD (Agents de Santé)
INFO 2025-11-27 04:03:49,895 basehttp - Broken pipe from ('127.0.0.1', 63540)
INFO 2025-11-27 04:03:52,082 basehttp "POST /admin/accounts/user/add/ HTTP/1.1" 200 15096
INFO 2025-11-27 04:03:52,151 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:04:10,435 basehttp "POST /admin/accounts/user/add/ HTTP/1.1" 200 15130
INFO 2025-11-27 04:04:10,493 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:04:39,794 signals Nouvel utilisateur créé : AGENT-9YWG2RKH - Aissatou nanky
INFO 2025-11-27 04:04:39,975 signals Email de bienvenue envoyé à agent123@gmail.com
INFO 2025-11-27 04:04:39,989 signals Groupes mis à jour pour l'utilisateur AGENT-9YWG2RKH
WARNING 2025-11-27 04:04:40,254 signals Permission non trouvée: add_patient
WARNING 2025-11-27 04:04:40,256 signals Permission non trouvée: view_patient
INFO 2025-11-27 04:04:40,257 signals Permissions attribuées à l'utilisateur AGENT-9YWG2RKH (Agents de Santé)
INFO 2025-11-27 04:04:40,258 basehttp "POST /admin/accounts/user/add/ HTTP/1.1" 302 0
INFO 2025-11-27 04:04:40,544 basehttp "GET /admin/accounts/user/3/change/ HTTP/1.1" 200 23203
INFO 2025-11-27 04:04:40,646 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:04:40,709 basehttp "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 15292
INFO 2025-11-27 04:04:40,714 basehttp "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
INFO 2025-11-27 04:04:40,717 basehttp "GET /static/admin/js/calendar.js HTTP/1.1" 200 8466
INFO 2025-11-27 04:04:40,719 basehttp "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4530
INFO 2025-11-27 04:04:40,872 basehttp "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-11-27 04:04:40,924 basehttp "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2025-11-27 04:04:40,953 basehttp "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 3291
INFO 2025-11-27 04:04:40,957 basehttp "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
INFO 2025-11-27 04:04:41,003 basehttp "GET /static/admin/img/icon-unknown.svg HTTP/1.1" 200 655
INFO 2025-11-27 04:04:41,011 basehttp "GET /static/admin/img/icon-unknown-alt.svg HTTP/1.1" 200 655
INFO 2025-11-27 04:04:41,030 basehttp "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 677
INFO 2025-11-27 04:06:06,774 basehttp "POST /admin/accounts/user/3/change/ HTTP/1.1" 302 0
INFO 2025-11-27 04:06:07,251 basehttp "GET /admin/accounts/user/ HTTP/1.1" 200 12842
INFO 2025-11-27 04:06:07,324 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:06:07,335 basehttp "GET /static/admin/img/icon-no.svg HTTP/1.1" 200 560
INFO 2025-11-27 04:06:07,352 basehttp "GET /static/admin/css/changelists.css HTTP/1.1" 200 6566
INFO 2025-11-27 04:06:07,407 basehttp "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-11-27 04:06:07,440 basehttp "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2025-11-27 04:06:07,460 basehttp "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2025-11-27 04:06:17,280 basehttp "GET /admin/accounts/user/add/ HTTP/1.1" 200 14839
INFO 2025-11-27 04:06:17,326 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:07:16,113 basehttp "POST /admin/accounts/user/add/ HTTP/1.1" 200 15071
INFO 2025-11-27 04:07:16,195 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:07:30,185 basehttp "POST /admin/accounts/user/add/ HTTP/1.1" 200 15139
INFO 2025-11-27 04:07:30,251 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:07:55,951 signals Nouvel utilisateur créé : AGENT-N4KKGXHP - Mouhamed Sow
INFO 2025-11-27 04:07:56,109 signals Email de bienvenue envoyé à ministere123@gmail.com
INFO 2025-11-27 04:07:56,118 signals Groupes mis à jour pour l'utilisateur AGENT-N4KKGXHP
WARNING 2025-11-27 04:07:56,403 signals Permission non trouvée: add_patient
WARNING 2025-11-27 04:07:56,408 signals Permission non trouvée: view_patient
INFO 2025-11-27 04:07:56,408 signals Permissions attribuées à l'utilisateur AGENT-N4KKGXHP (Agents de Santé)
INFO 2025-11-27 04:07:56,413 basehttp "POST /admin/accounts/user/add/ HTTP/1.1" 302 0
INFO 2025-11-27 04:07:56,524 basehttp "GET /admin/accounts/user/4/change/ HTTP/1.1" 200 23205
INFO 2025-11-27 04:07:56,596 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:08:17,042 basehttp "GET /admin/accounts/user/ HTTP/1.1" 200 13157
INFO 2025-11-27 04:08:17,101 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:08:44,632 basehttp "GET /admin/accounts/user/add/ HTTP/1.1" 200 14839
INFO 2025-11-27 04:08:44,692 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:09:36,176 basehttp "POST /admin/accounts/user/add/ HTTP/1.1" 200 15049
INFO 2025-11-27 04:09:36,255 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:10:12,508 signals Nouvel utilisateur créé :  - younouss sow
INFO 2025-11-27 04:10:12,729 signals Email de bienvenue envoyé à ministere@gmail.com
INFO 2025-11-27 04:10:12,741 signals Groupes mis à jour pour l'utilisateur 
WARNING 2025-11-27 04:10:13,034 signals Permission non trouvée: manage_users
WARNING 2025-11-27 04:10:13,037 signals Permission non trouvée: manage_health_centers
WARNING 2025-11-27 04:10:13,041 signals Permission non trouvée: view_statistics
INFO 2025-11-27 04:10:13,041 signals Permissions attribuées à l'utilisateur  (Ministère de la Santé)
INFO 2025-11-27 04:10:13,050 basehttp "POST /admin/accounts/user/add/ HTTP/1.1" 302 0
INFO 2025-11-27 04:10:13,164 basehttp "GET /admin/accounts/user/5/change/ HTTP/1.1" 200 23163
INFO 2025-11-27 04:10:13,267 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:11:03,017 basehttp "GET /admin/auth/group/add/?_to_field=id&_popup=1 HTTP/1.1" 200 7650
INFO 2025-11-27 04:11:03,076 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:11:17,363 basehttp "POST /admin/auth/group/add/?_to_field=id&_popup=1 HTTP/1.1" 200 346
INFO 2025-11-27 04:11:17,465 basehttp "GET /static/admin/js/popup_response.js HTTP/1.1" 200 551
INFO 2025-11-27 04:11:25,451 basehttp "POST /admin/accounts/user/5/change/ HTTP/1.1" 200 23328
INFO 2025-11-27 04:11:25,523 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 04:12:29,366 signals Groupes mis à jour pour l'utilisateur Minis271210
INFO 2025-11-27 04:12:29,502 basehttp "POST /admin/accounts/user/5/change/ HTTP/1.1" 302 0
INFO 2025-11-27 04:12:29,569 basehttp "GET /admin/accounts/user/ HTTP/1.1" 200 13955
INFO 2025-11-27 04:12:29,650 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
WARNING 2025-11-27 04:13:35,865 log Method Not Allowed: /api/auth/token/
WARNING 2025-11-27 04:13:35,866 basehttp "GET /api/auth/token/ HTTP/1.1" 405 7674
ERROR 2025-11-27 04:14:04,396 log Internal Server Error: /api/auth/token/
Traceback (most recent call last):
  File "C:\Users\HP\AppData\Roaming\Python\Python313\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\HP\AppData\Roaming\Python\Python313\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\HP\AppData\Roaming\Python\Python313\site-packages\django\views\decorators\csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "C:\Users\HP\AppData\Roaming\Python\Python313\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\HP\AppData\Roaming\Python\Python313\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "C:\Users\HP\AppData\Roaming\Python\Python313\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "C:\Users\HP\AppData\Roaming\Python\Python313\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "C:\Users\HP\AppData\Roaming\Python\Python313\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\backendGlobal\accounts\views.py", line 18, in post
    response = super().post(request, *args, **kwargs)
  File "C:\Users\HP\AppData\Roaming\Python\Python313\site-packages\rest_framework_simplejwt\views.py", line 46, in post
    serializer.is_valid(raise_exception=True)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\HP\AppData\Roaming\Python\Python313\site-packages\rest_framework\serializers.py", line 227, in is_valid
    self._validated_data = self.run_validation(self.initial_data)
                           ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^
  File "C:\Users\HP\AppData\Roaming\Python\Python313\site-packages\rest_framework\serializers.py", line 429, in run_validation
    value = self.validate(value)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\backendGlobal\accounts\serializers.py", line 32, in validate
    data = super().validate(attrs)
  File "C:\Users\HP\AppData\Roaming\Python\Python313\site-packages\rest_framework_simplejwt\serializers.py", line 75, in validate
    refresh = self.get_token(self.user)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\backendGlobal\accounts\serializers.py", line 24, in get_token
    if user.health_center:
       ^^^^^^^^^^^^^^^^^^
AttributeError: 'User' object has no attribute 'health_center'. Did you mean: 'health_center_id'?
ERROR 2025-11-27 04:14:04,434 basehttp "POST /api/auth/token/ HTTP/1.1" 500 126234
INFO 2025-11-27 16:33:20,404 autoreload Watching for file changes with StatReloader
ERROR 2025-11-27 16:35:13,478 log Internal Server Error: /api/auth/token/
Traceback (most recent call last):
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\django\views\decorators\csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\backendGlobal\accounts\views.py", line 18, in post
    response = super().post(request, *args, **kwargs)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework_simplejwt\views.py", line 44, in post
    serializer.is_valid(raise_exception=True)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework\serializers.py", line 227, in is_valid
    self._validated_data = self.run_validation(self.initial_data)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework\serializers.py", line 429, in run_validation
    value = self.validate(value)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\backendGlobal\accounts\serializers.py", line 32, in validate
    data = super().validate(attrs)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework_simplejwt\serializers.py", line 75, in validate
    refresh = self.get_token(self.user)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\backendGlobal\accounts\serializers.py", line 24, in get_token
    if user.health_center:
AttributeError: 'User' object has no attribute 'health_center'
ERROR 2025-11-27 16:35:13,513 basehttp "POST /api/auth/token/ HTTP/1.1" 500 121751
ERROR 2025-11-27 16:39:31,719 log Internal Server Error: /api/auth/token/
Traceback (most recent call last):
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\django\views\decorators\csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\django\views\generic\base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\backendGlobal\accounts\views.py", line 18, in post
    response = super().post(request, *args, **kwargs)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework_simplejwt\views.py", line 44, in post
    serializer.is_valid(raise_exception=True)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework\serializers.py", line 227, in is_valid
    self._validated_data = self.run_validation(self.initial_data)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework\serializers.py", line 429, in run_validation
    value = self.validate(value)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\backendGlobal\accounts\serializers.py", line 32, in validate
    data = super().validate(attrs)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\venv310\lib\site-packages\rest_framework_simplejwt\serializers.py", line 75, in validate
    refresh = self.get_token(self.user)
  File "C:\Users\HP\Desktop\EsanteGlobal\Backend\backendGlobal\accounts\serializers.py", line 24, in get_token
    if user.health_center:
AttributeError: 'User' object has no attribute 'health_center'
ERROR 2025-11-27 16:39:31,736 basehttp "POST /api/auth/token/ HTTP/1.1" 500 121751
INFO 2025-11-27 16:43:28,918 autoreload Watching for file changes with StatReloader
INFO 2025-11-27 16:44:36,837 autoreload Watching for file changes with StatReloader
INFO 2025-11-27 16:45:12,988 basehttp "POST /api/token/ HTTP/1.1" 200 483
WARNING 2025-11-27 16:53:42,067 log Not Found: /
WARNING 2025-11-27 16:53:42,071 basehttp "GET / HTTP/1.1" 404 2842
WARNING 2025-11-27 16:53:42,290 log Not Found: /favicon.ico
WARNING 2025-11-27 16:53:42,291 basehttp "GET /favicon.ico HTTP/1.1" 404 2893
INFO 2025-11-27 16:53:53,700 basehttp "GET /admin/ HTTP/1.1" 302 0
INFO 2025-11-27 16:53:54,508 basehttp "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4252
INFO 2025-11-27 16:53:54,876 basehttp "GET /static/admin/css/base.css HTTP/1.1" 200 21207
INFO 2025-11-27 16:53:54,969 basehttp "GET /static/admin/css/login.css HTTP/1.1" 200 958
INFO 2025-11-27 16:53:54,999 basehttp "GET /static/admin/css/responsive.css HTTP/1.1" 200 18533
INFO 2025-11-27 16:53:55,012 basehttp "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2929
INFO 2025-11-27 16:53:55,012 basehttp "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2694
INFO 2025-11-27 16:53:55,082 basehttp "GET /static/admin/js/theme.js HTTP/1.1" 200 1943
INFO 2025-11-27 16:53:55,215 basehttp "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-11-27 16:54:20,144 basehttp "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2025-11-27 16:54:20,369 basehttp "GET /admin/ HTTP/1.1" 200 8161
INFO 2025-11-27 16:54:20,436 basehttp "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-11-27 16:54:20,459 basehttp "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2025-11-27 16:54:20,462 basehttp "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2025-11-27 16:54:55,132 basehttp "GET /admin/accounts/user/5/change/ HTTP/1.1" 200 23188
INFO 2025-11-27 16:54:55,308 basehttp "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-11-27 16:54:55,308 basehttp "GET /static/admin/js/calendar.js HTTP/1.1" 200 8466
INFO 2025-11-27 16:54:55,317 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 8621
INFO 2025-11-27 16:54:55,317 basehttp "GET /static/admin/css/forms.css HTTP/1.1" 200 9047
INFO 2025-11-27 16:54:55,375 basehttp "GET /static/admin/js/core.js HTTP/1.1" 200 5682
INFO 2025-11-27 16:54:55,382 basehttp "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
INFO 2025-11-27 16:54:55,413 basehttp "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 292458
INFO 2025-11-27 16:54:55,439 basehttp "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 8943
